TABLE_NAME,COLUMN_NAME,SOURCETABLENAME,SOURCECOLUMNNAME
R_SOURCE,SOURCE,R_SF_VEHICLE_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SHUTIN_PRESS_TYPE,ROW_QUALITY
PROJECT,PROJECT_ID,R_SOURCE_ORIGIN,PROJECT_ID
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SP_ZONE_DEFIN__XREF,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_STATUS_GROUP,ROW_QUALITY
R_SOURCE,SOURCE,R_STATUS_GROUP,SOURCE
R_SOURCE,SOURCE,R_STRAT_COL_XREF_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_STRAT_INTERP_METHOD,ROW_QUALITY
R_SOURCE,SOURCE,R_STRAT_STATUS,SOURCE
R_SOURCE,SOURCE,R_STRAT_UNIT_COMP_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_STREAMER_POSITION,ROW_QUALITY
R_WELL_TEST_TYPE,WELL_TEST_TYPE,R_TEST_SUBTYPE,TEST_TYPE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_TITLE_OWN_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_TREATMENT_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_VELOCITY_DIMENSION,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_VELOCITY_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_VOLUME_METHOD,ROW_QUALITY
R_SOURCE,SOURCE,R_WASTE_HAZARD_TYPE,SOURCE
R_SOURCE,SOURCE,R_WASTE_ORIGIN,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_ACTIVITY_CAUSE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_ACT_TYPE_EQUIV,ROW_QUALITY
R_SOURCE,SOURCE,R_WELL_ALIAS_LOCATION,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_CIRC_PRESS_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_COMPONENT_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_WELL_LEVEL_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_QUALIFIC_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_WELL_REF_VALUE_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_RELATIONSHIP,ROW_QUALITY
R_WELL_SERVICE_METRIC,SERVICE_METRIC,R_WELL_SERV_METRIC_CODE,SERVICE_METRIC
R_SOURCE,SOURCE,R_WO_DELIVERY_TYPE,SOURCE
R_SOURCE,SOURCE,R_ACTIVITY_SET_TYPE,SOURCE
R_SOURCE,SOURCE,R_ADDITIVE_TYPE,SOURCE
R_SOURCE,SOURCE,R_ALIAS_TYPE,SOURCE
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_ANALYSIS_PROPERTY,PROPERTY_SET_ID
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_AOF_ANALYSIS_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_AOF_CALC_METHOD,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_APPLICATION_COMP_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_AUTHOR_TYPE,SOURCE
R_SOURCE,SOURCE,R_BA_AUTHORITY_COMP_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_COMPONENT_TYPE,ROW_QUALITY
R_INST_DETAIL_TYPE,INSTRUMENT_DETAIL_TYPE,R_BA_DESC_CODE,BA_DESC_TYPE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_DESC_REF_VALUE,ROW_QUALITY
R_SOURCE,SOURCE,R_BA_DESC_REF_VALUE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_DESC_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_ORGANIZATION_COMP_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BH_PRESS_TEST_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BIT_CUT_STRUCT_DULL,ROW_QUALITY
R_SOURCE,SOURCE,R_BIT_CUT_STRUCT_LOC,SOURCE
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_CAT_EQUIP_SPEC,PROPERTY_SET_ID
R_CAT_EQUIP_SPEC,SPEC_TYPE,R_CAT_EQUIP_SPEC_CODE,SPEC_TYPE
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_CLASS_DESC_PROPERTY,PROPERTY_SET_ID
R_SOURCE,SOURCE,R_CLIMATE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CLIMATE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_COLLAR_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_COLOR_PALETTE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_COMPLETION_STATUS_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_COMPLETION_STATUS_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONSULT_DISC_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_CONSULT_DISC_TYPE,SOURCE
R_SOURCE,SOURCE,R_CONSULT_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONTEST_RESOLUTION,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONTEST_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_CONT_EXTEND_TYPE,SOURCE
R_SOURCE,SOURCE,R_CONT_INSUR_ELECT,SOURCE
R_SOURCE,SOURCE,R_CONT_STATUS_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONT_XREF_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_CONT_XREF_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_COORD_COMPUTE,ROW_QUALITY
R_SOURCE,SOURCE,R_COORD_COMPUTE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CORRECTION_METHOD,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CURVE_XREF_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_CURVE_XREF_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CUTTING_FLUID,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DATA_CIRC_STATUS,ROW_QUALITY
R_SOURCE,SOURCE,R_DATE_FORMAT_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DECRYPT_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_DEDUCT_TYPE,SOURCE
R_SOURCE,SOURCE,R_DIGITAL_OUTPUT,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DIRECTION,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DIR_SRVY_POINT_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_DIR_SRVY_TYPE,SOURCE
R_SOURCE,SOURCE,R_DIST_REF_PT,SOURCE
R_SOURCE,SOURCE,R_DRILLING_MEDIA,SOURCE
R_SOURCE,SOURCE,R_DRILL_ASSEMBLY_COMP,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DRILL_STAT_CODE,ROW_QUALITY
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_DRILL_STAT_TYPE,PROPERTY_SET_ID
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_ECONOMIC_SCHEDULE,PROPERTY_SET_ID
R_SOURCE,SOURCE,R_ECOZONE_TYPE,SOURCE
R_SOURCE,SOURCE,R_ENHANCED_REC_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ENT_COMPONENT_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ENT_EXPIRY_ACTION,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ENT_SEC_GROUP_XREF,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ENVIRONMENT,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EQUIP_BA_ROLE_TYPE,ROW_QUALITY
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_EQUIP_SPEC,PROPERTY_SET_ID
R_SOURCE,SOURCE,R_EQUIP_SPEC_REF_TYPE,SOURCE
R_EQUIP_STATUS_TYPE,STATUS_TYPE,R_EQUIP_STATUS,STATUS_TYPE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EQUIP_USE_STAT_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EQUIP_XREF_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EW_DIRECTION,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EW_START_LINE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FACILITY_COMP_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_FACILITY_SPEC_CODE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FACILITY_XREF_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_FACILITY_XREF_TYPE,SOURCE
R_SOURCE,SOURCE,R_FAC_LIC_COND,SOURCE
R_SOURCE,SOURCE,R_FAC_MAINTAIN_TYPE,SOURCE
R_FAC_MAINT_STATUS_TYPE,MAINTAIN_STATUS_TYPE,R_FAC_MAINT_STATUS,MAINTAIN_STATUS_TYPE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FIN_COST_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_FIN_COST_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FIN_STATUS,ROW_QUALITY
R_SOURCE,SOURCE,R_FOS_TAXON_GROUP,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FOS_XREF,ROW_QUALITY
R_SOURCE,SOURCE,R_HOLE_CONDITION,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_HSE_RESPONSE_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INCIDENT_CAUSE_CODE,ROW_QUALITY
R_INCIDENT_CAUSE_TYPE,CAUSE_TYPE,R_INCIDENT_CAUSE_CODE,CAUSE_TYPE
R_SOURCE,SOURCE,R_INCIDENT_CAUSE_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INCIDENT_SUBSTANCE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INCIDENT_SUBST_ROLE,ROW_QUALITY
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_INST_DETAIL_TYPE,PROPERTY_SET_ID
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INTERP_ORIGIN_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_INT_SET_COMPONENT,SOURCE
R_SOURCE,SOURCE,R_INT_SET_STATUS,SOURCE
R_SOURCE,SOURCE,R_INT_SET_XREF_TYPE,SOURCE
R_SOURCE,SOURCE,R_INV_MATERIAL_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_ACQTN_METHOD,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_BIDDER_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_COMPONENT_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_LAND_REF_NUM_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_REQ_STATUS,ROW_QUALITY
R_SOURCE,SOURCE,R_LAND_RIGHT_STATUS,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_STATUS_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_LAND_TRACT_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LANGUAGE,ROW_QUALITY
R_SOURCE,SOURCE,R_LEGAL_SURVEY_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LICENSE_STATUS,ROW_QUALITY
R_SOURCE,SOURCE,R_LITH_BOUNDARY_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_COLLECT_METHOD,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_CONSOLIDATION,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_DISTRIBUTION,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_LOG_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_OIL_STAIN,ROW_QUALITY
R_SOURCE,SOURCE,R_LITH_PATTERN_CODE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_ROUNDING,ROW_QUALITY
R_SOURCE,SOURCE,R_LITH_SCALE_SCHEME,SOURCE
R_SOURCE,SOURCE,R_LITH_SORTING,SOURCE
R_SOURCE,SOURCE,R_LITH_SOURCE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LOCATION_QUALIFIER,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LOG_CORRECT_METHOD,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LOG_DEPTH_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_LOG_DIRECTION,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LOG_MATRIX,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LOG_TOOL_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_LR_SIZE_TYPE,SOURCE
R_SOURCE,SOURCE,R_MBAL_COMPRESS_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_MISC_DATA_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_MUD_PROPERTY_CODE,ROW_QUALITY
R_SOURCE,SOURCE,R_MUD_PROPERTY_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_NORTH,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_NOTIFICATION_COMP_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_NOTIFICATION_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_NS_START_LINE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_OBLIG_PAY_RESP,ROW_QUALITY
R_SOURCE,SOURCE,R_OBLIG_TYPE,SOURCE
R_SOURCE,SOURCE,R_OFFSHORE_AREA_CODE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ONTOGENY_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_PALEO_TYPE_FOSSIL,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PAY_RATE_TYPE,ROW_QUALITY
R_PDEN_STATUS_TYPE,PDEN_STATUS_TYPE,R_PDEN_STATUS,PDEN_STATUS_TYPE
R_SOURCE,SOURCE,R_PDEN_STATUS_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PICK_QUALITY,ROW_QUALITY
R_SOURCE,SOURCE,R_PICK_QUALITY,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PLATFORM_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_POOL_STATUS,ROW_QUALITY
R_SOURCE,SOURCE,R_POOL_STATUS,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_DATA_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_PPDM_INDEX_CATEGORY,SOURCE
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_PPDM_MAP_RULE_TYPE,PROPERTY_SET_ID
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_METRIC_CODE,ROW_QUALITY
R_SOURCE,SOURCE,R_PPDM_METRIC_COMP_TYPE,SOURCE
R_SOURCE,SOURCE,R_PPDM_METRIC_REF_VALUE,SOURCE
R_SOURCE,SOURCE,R_PPDM_METRIC_TYPE,SOURCE
R_SOURCE,SOURCE,R_PPDM_OBJECT_STATUS,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_OWNER_ROLE,ROW_QUALITY
R_SOURCE,SOURCE,R_PPDM_QC_TYPE,SOURCE
R_SOURCE,SOURCE,R_PPDM_RDBMS,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_ROW_QUALITY,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_RULE_CLASS,ROW_QUALITY
R_SOURCE,SOURCE,R_PPDM_RULE_CLASS,SOURCE
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_PPDM_RULE_DETAIL_TYPE,PROPERTY_SET_ID
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_RULE_XREF_COND,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_RULE_XREF_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_UOM_ALIAS_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_PROD_STRING_STATUS,SOURCE
R_SOURCE,SOURCE,R_PROD_STRING_TYPE,SOURCE
R_PROD_STR_FM_STAT_TYPE,STATUS_TYPE,R_PROD_STR_FM_STATUS,STATUS_TYPE
R_SOURCE,SOURCE,R_PROJECTION_TYPE,SOURCE
R_SOURCE,SOURCE,R_PROJECT_ALIAS_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PROJECT_BA_ROLE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PROJECT_COMP_REASON,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PROJ_STEP_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PROJ_STEP_XREF_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_PROPPANT_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PROPPANT_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_PUBLICATION_NAME,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RATE_SCHED_XREF,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RATE_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_REPEAT_STRAT_TYPE,SOURCE
R_SOURCE,SOURCE,R_RESENT_REV_CAT,SOURCE
R_SOURCE,SOURCE,R_REST_REMARK,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_REST_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RETENTION_PERIOD,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RIG_BLOWOUT_PREVENTER,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RIG_MAST,ROW_QUALITY
R_SOURCE,SOURCE,R_RIG_PUMP_FUNCTION,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RMII_DEFICIENCY,ROW_QUALITY
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_RMII_METADATA_TYPE,PROPERTY_SET_ID
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RMII_STATUS,ROW_QUALITY
R_RMII_STATUS_TYPE,STATUS_TYPE,R_RMII_STATUS,STATUS_TYPE
R_SOURCE,SOURCE,R_ROYALTY_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SALINITY_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEISMIC_PATH,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEIS_BIN_METHOD,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEIS_ENERGY_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEIS_INSP_COMPONENT_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_SEIS_INSP_COMPONENT_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEIS_LIC_COND_CODE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEIS_PARM_ORIGIN,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEIS_PROC_COMP_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEIS_RCRD_MAKE,ROW_QUALITY
R_SOURCE,SOURCE,R_SEIS_REF_NUM_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SF_DOCK_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SF_ROAD_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_SF_ROAD_TYPE,SOURCE
R_SOURCE,SOURCE,R_SF_TOWER_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SF_VESSEL_ROLE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SF_VESSEL_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_STORE_STATUS,ROW_QUALITY
R_SOURCE,SOURCE,R_STRAT_ACQTN_METHOD,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_STRAT_COL_XREF_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_STRAT_EQUIV_DIRECT,ROW_QUALITY
R_SOURCE,SOURCE,R_STRAT_TOPO_RELATION,SOURCE
R_SOURCE,SOURCE,R_STREAMER_COMP,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_TIMEZONE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_TRACE_HEADER_WORD,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_VESSEL_REFERENCE,ROW_QUALITY
R_SOURCE,SOURCE,R_WASTE_FACILITY_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WASTE_MATERIAL,ROW_QUALITY
PPDM_UNIT_OF_MEASURE,UOM_ID,R_WASTE_MATERIAL,PREFERRED_UOM
R_SOURCE,SOURCE,R_WATER_CONDITION,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WEATHER_CONDITION,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_CLASS,ROW_QUALITY
R_SOURCE,SOURCE,R_WELL_DATUM_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_DRILL_OP_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_WELL_DRILL_OP_TYPE,SOURCE
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_WELL_LIC_COND,PROPERTY_SET_ID
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_LIC_VIOL_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_NODE_PICK_METHOD,ROW_QUALITY
R_SOURCE,SOURCE,R_WELL_QUALIFIC_TYPE,SOURCE
R_SOURCE,SOURCE,R_WELL_STATUS,SOURCE
R_WELL_STATUS_TYPE,STATUS_TYPE,R_WELL_STATUS,STATUS_TYPE
R_SOURCE,SOURCE,R_WELL_XREF_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_ZONE_INT_VALUE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WO_CONDITION,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WO_INSTRUCTION,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WO_XREF_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_APPLIC_DECISION,SOURCE
R_SOURCE,SOURCE,R_APPLIC_DESC,SOURCE
R_SOURCE,SOURCE,R_APPLIC_STATUS,SOURCE
R_SOURCE,SOURCE,R_APPLIC_TYPE,SOURCE
R_SOURCE,SOURCE,R_AUTHORITY_TYPE,SOURCE
R_SOURCE,SOURCE,R_BA_CATEGORY,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_DESC_CODE,ROW_QUALITY
R_BA_DESC_TYPE,BA_DESC_TYPE,R_BA_DESC_CODE,BA_DESC_TYPE
