TABLE_NAME,COLUMN_NAME,SOURCETABLENAME,SOURCECOLUMNNAME
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_STATUS,ROW_QUALITY
R_SOURCE,SOURCE,R_BA_STATUS,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BIT_BEARING_CONDITION,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BIT_CUT_STRUCT_LOC,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BIT_REASON_PULLED,ROW_QUALITY
R_SOURCE,SOURCE,R_CAT_EQUIP_GROUP,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CAT_EQUIP_SPEC,ROW_QUALITY
R_SOURCE,SOURCE,R_CAT_EQUIP_SPEC_CODE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CAT_EQUIP_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CEMENT_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_CEMENT_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CODE_VERSION_XREF_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_COLLAR_TYPE,SOURCE
R_SOURCE,SOURCE,R_COLOR_FORMAT,SOURCE
R_SOURCE,SOURCE,R_COMPLETION_METHOD,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_COMPLETION_TYPE,ROW_QUALITY
R_CONSENT_TYPE,CONSENT_TYPE,R_CONSENT_CONDITION,CONSENT_TYPE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONSULT_REASON,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONSULT_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_CONTACT_ROLE,SOURCE
R_SOURCE,SOURCE,R_CONTEST_COMP_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONT_COMP_REASON,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONT_EXTEND_COND,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONT_EXTEND_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONT_STATUS,ROW_QUALITY
R_SOURCE,SOURCE,R_CORRECTION_METHOD,SOURCE
R_SOURCE,SOURCE,R_CS_TRANSFORM_PARM,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DATA_STORE_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DATUM_ORIGIN,ROW_QUALITY
R_SOURCE,SOURCE,R_DECLINE_CURVE_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DIR_SRVY_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DIST_REF_PT,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DOCUMENT_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DRILL_BIT_DETAIL_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DRILL_STAT_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EMPLOYEE_POSITION,ROW_QUALITY
R_SOURCE,SOURCE,R_EMPLOYEE_STATUS,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ENCODING_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_ENCODING_TYPE,SOURCE
R_SOURCE,SOURCE,R_ENT_ACCESS_TYPE,SOURCE
R_SOURCE,SOURCE,R_ENT_COMPONENT_TYPE,SOURCE
R_SOURCE,SOURCE,R_ENT_EXPIRY_ACTION,SOURCE
R_SOURCE,SOURCE,R_ENT_SEC_GROUP_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EQUIP_MAINT_REASON,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EQUIP_MAINT_STAT_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_EQUIP_MAINT_STAT_TYPE,SOURCE
R_SOURCE,SOURCE,R_EQUIP_SPEC,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EQUIP_SYSTEM_CONDITION,ROW_QUALITY
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_EQUIP_USE_STAT_TYPE,PROPERTY_SET_ID
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FACILITY_CLASS,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FACILITY_SPEC_CODE,ROW_QUALITY
R_SOURCE,SOURCE,R_FACILITY_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FAC_LIC_COND,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FAC_LIC_VIOL_RESOL,ROW_QUALITY
R_FACILITY_TYPE,FACILITY_TYPE,R_FAC_MAINTAIN_TYPE,FACILITY_TYPE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FAC_PIPE_COVER,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FAC_SPEC_REFERENCE,ROW_QUALITY
R_SOURCE,SOURCE,R_FAC_STATUS_TYPE,SOURCE
R_SOURCE,SOURCE,R_FIELD_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FIN_COMPONENT_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_FLUID_TYPE,SOURCE
R_SOURCE,SOURCE,R_FOS_ALIAS_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FOS_COLOR,ROW_QUALITY
R_SOURCE,SOURCE,R_FOS_DESC_TYPE,SOURCE
R_SOURCE,SOURCE,R_FOS_LIFE_HABIT,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FOS_TAI_COLOR,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_GEOMETRY_FORMAT,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_GRANTED_RIGHT_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_INCIDENT_CAUSE_CODE,SOURCE
R_SOURCE,SOURCE,R_INCIDENT_SUBST_ROLE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INFORMATION_PROCESS,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INSP_STATUS,ROW_QUALITY
R_SOURCE,SOURCE,R_INSTRUMENT_COMP_TYPE,SOURCE
R_SOURCE,SOURCE,R_INST_DETAIL_CODE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INT_SET_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_INT_SET_TYPE,SOURCE
R_RETENTION_PERIOD,RETENTION_PERIOD,R_ITEM_SUB_CATEGORY,RETENTION_PERIOD
R_SOURCE,SOURCE,R_LAND_BIDDER_TYPE,SOURCE
R_SOURCE,SOURCE,R_LAND_BID_STATUS,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_BID_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_CASE_ACTION,ROW_QUALITY
R_SOURCE,SOURCE,R_LAND_CASE_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_LESSOR_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_OFFRING_STATUS,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_PROPERTY_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_LINER_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITHOLOGY,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_ABUNDANCE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_BOUNDARY_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_LITH_COLLECT_METHOD,SOURCE
R_SOURCE,SOURCE,R_LITH_COLOR,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_DIAGENESIS,ROW_QUALITY
R_SOURCE,SOURCE,R_LITH_LOG_COMP_TYPE,SOURCE
R_SOURCE,SOURCE,R_LITH_PREP_CLASS,SOURCE
R_SOURCE,SOURCE,R_LITH_ROCK_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LOCATION_QUALITY,ROW_QUALITY
R_SOURCE,SOURCE,R_LOG_CORRECT_METHOD,SOURCE
R_SOURCE,SOURCE,R_LOG_DEPTH_TYPE,SOURCE
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_LOG_INDEX_TYPE,PROPERTY_SET_ID
R_SOURCE,SOURCE,R_LR_FIELD_XREF,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LR_SIZE_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_L_OFFR_CANCEL_RSN,ROW_QUALITY
R_SOURCE,SOURCE,R_L_OFFR_CANCEL_RSN,SOURCE
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_MISC_DATA_CODE,PROPERTY_SET_ID
R_SOURCE,SOURCE,R_MONTH,SOURCE
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_MUD_PROPERTY_REF,PROPERTY_SET_ID
R_SOURCE,SOURCE,R_MUD_SAMPLE_TYPE,SOURCE
R_SOURCE,SOURCE,R_MUNICIPALITY,SOURCE
R_SOURCE,SOURCE,R_NODE_POSITION,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_OBLIG_REMARK_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_OBLIG_SUSPEND_PAY,SOURCE
R_SOURCE,SOURCE,R_PALEO_IND_TYPE,SOURCE
R_SOURCE,SOURCE,R_PARCEL_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PDEN_XREF_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PERFORATION_METHOD,ROW_QUALITY
R_SOURCE,SOURCE,R_PERIOD_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PHYS_ITEM_GROUP_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PICK_QUALIF_REASON,ROW_QUALITY
R_SOURCE,SOURCE,R_PICK_QUALIF_REASON,SOURCE
R_SOURCE,SOURCE,R_PLATFORM_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PLOT_SYMBOL,ROW_QUALITY
R_SOURCE,SOURCE,R_POROSITY_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_DEFAULT_VALUE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_GROUP_USE,ROW_QUALITY
R_SOURCE,SOURCE,R_PPDM_METRIC_CODE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_METRIC_COMP_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_METRIC_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_OBJECT_STATUS,ROW_QUALITY
R_SOURCE,SOURCE,R_PPDM_OBJECT_TYPE,SOURCE
R_SOURCE,SOURCE,R_PPDM_QC_QUALITY,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_QC_STATUS,ROW_QUALITY
R_SOURCE,SOURCE,R_PPDM_QC_STATUS,SOURCE
BUSINESS_ASSOCIATE,BUSINESS_ASSOCIATE,R_PPDM_RDBMS,VENDOR_BA_ID
R_SOURCE,SOURCE,R_PPDM_UOM_ALIAS_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_UOM_USAGE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PRESERVE_QUALITY,ROW_QUALITY
R_SOURCE,SOURCE,R_PRODUCT_COMPONENT_TYPE,SOURCE
R_STATUS_GROUP,STATUS_GROUP,R_PROD_STRING_STATUS,STATUS_GROUP
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PROD_STRING_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PROJECT_COMP_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PROJECT_CONDITION,ROW_QUALITY
R_SOURCE,SOURCE,R_PROJECT_EQUIP_ROLE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PROJECT_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RATE_CONDITION,ROW_QUALITY
R_SOURCE,SOURCE,R_RATE_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RATIO_FLUID_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_REMARK_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_REMARK_USE_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_REPORT_HIER_COMP,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_REPORT_HIER_LEVEL,ROW_QUALITY
R_SOURCE,SOURCE,R_RESENT_COMP_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RESENT_XREF_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_REST_ACTIVITY,SOURCE
R_SOURCE,SOURCE,R_RIG_CATEGORY,SOURCE
R_SOURCE,SOURCE,R_RIG_CLASS,SOURCE
R_SOURCE,SOURCE,R_RIG_DESILTER_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RIG_PUMP,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RIG_PUMP_FUNCTION,ROW_QUALITY
R_SOURCE,SOURCE,R_RIG_SWIVEL_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RMII_METADATA_CODE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RMII_QUALITY_CODE,ROW_QUALITY
R_SOURCE,SOURCE,R_RMII_STATUS,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RMII_STATUS_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_RMII_STATUS_TYPE,SOURCE
R_SOURCE,SOURCE,R_ROAD_CONTROL_TYPE,SOURCE
R_SOURCE,SOURCE,R_ROCK_CLASS_SCHEME,SOURCE
R_SOURCE,SOURCE,R_SAMPLE_DESC_TYPE,SOURCE
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_SAMPLE_DESC_TYPE,PROPERTY_SET_ID
R_SOURCE,SOURCE,R_SEIS_3D_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEIS_AUTHORIZE_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEIS_CHANNEL_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEIS_RCRD_FMT_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEIS_RCVR_ARRY_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_SEIS_RECORD_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEIS_SET_COMPONENT_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEND_METHOD,ROW_QUALITY
R_SOURCE,SOURCE,R_SEND_METHOD,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SERVICE_QUALITY,ROW_QUALITY
R_SOURCE,SOURCE,R_SEVERITY,SOURCE
R_SOURCE,SOURCE,R_SF_DOCK_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SF_ELECTRIC_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SF_STATUS_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SF_VEHICLE_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_SF_VESSEL_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SOURCE,ROW_QUALITY
BUSINESS_ASSOCIATE,BUSINESS_ASSOCIATE,R_SOURCE_ORIGIN,OWNER_BA_ID
R_SOURCE,SOURCE,R_SP_ZONE_DERIV,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_STRAT_AGE_METHOD,ROW_QUALITY
R_SOURCE,SOURCE,R_STRAT_COLUMN_TYPE,SOURCE
R_SOURCE,SOURCE,R_STRAT_CORR_CRITERIA,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_STRAT_OCCURRENCE_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_STRAT_UNIT_DESC,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_STRAT_UNIT_QUALIFIER,ROW_QUALITY
R_SOURCE,SOURCE,R_TEST_PERIOD_TYPE,SOURCE
R_SOURCE,SOURCE,R_TEST_RESULT,SOURCE
R_SOURCE,SOURCE,R_TITLE_OWN_TYPE,SOURCE
R_SOURCE,SOURCE,R_TRANS_STATUS,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_TUBING_GRADE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_VSP_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_WASTE_ADJUST_REASON,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WATER_BOTTOM_ZONE,ROW_QUALITY
R_SOURCE,SOURCE,R_WATER_BOTTOM_ZONE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_DATUM_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_WELL_DOWNTIME_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_FACILITY_USE_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_LIC_COND,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_SERV_METRIC_CODE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_TEST_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_WELL_ZONE_INT_VALUE,SOURCE
R_SOURCE,SOURCE,R_WIND_STRENGTH,SOURCE
R_WO_TYPE,WORK_ORDER_TYPE,R_WO_CONDITION,WORK_ORDER_TYPE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WO_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ADDRESS_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ALLOCATION_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_API_LOG_SYSTEM,SOURCE
R_SOURCE,SOURCE,R_APPLIC_BA_ROLE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_APPLIC_DESC,ROW_QUALITY
R_APPLIC_TYPE,APPLICATION_TYPE,R_APPLIC_DESC,APPLICATION_TYPE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_APPLIC_STATUS,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_AREA_CONTAIN_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_AREA_DESC_CODE,SOURCE
R_AREA_DESC_TYPE,AREA_DESC_TYPE,R_AREA_DESC_CODE,AREA_DESC_TYPE
R_SOURCE,SOURCE,R_AREA_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_CONTACT_LOC_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_LIC_VIOLATION_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_BA_LIC_VIOLATION_TYPE,SOURCE
R_SOURCE,SOURCE,R_BA_PREF_TYPE,SOURCE
R_SOURCE,SOURCE,R_BA_XREF_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BLOWOUT_FLUID,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CAT_ADDITIVE_GROUP,ROW_QUALITY
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_CAT_ADDITIVE_SPEC,PROPERTY_SET_ID
R_SOURCE,SOURCE,R_CHECKSHOT_SRVY_TYPE,SOURCE
R_SOURCE,SOURCE,R_CLASS_DESC_PROPERTY,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CLASS_LEV_XREF_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CLASS_SYST_XREF_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONDITION_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_CONFIDENTIAL_REASON,SOURCE
R_SOURCE,SOURCE,R_CONFIDENTIAL_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONFORMITY_RELATION,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONSENT_CONDITION,ROW_QUALITY
R_SOURCE,SOURCE,R_CONSENT_STATUS,SOURCE
R_SOURCE,SOURCE,R_CONSENT_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONSULT_RESOLUTION,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONSULT_XREF_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_CONTEST_TYPE,SOURCE
R_SOURCE,SOURCE,R_CONTRACT_COMP_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONT_OPERATING_PROC,ROW_QUALITY
R_SOURCE,SOURCE,R_CONT_PROVISION_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONT_STATUS_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_CONT_VOTE_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CORE_HANDLING,ROW_QUALITY
R_SOURCE,SOURCE,R_CORE_RECOVERY_TYPE,SOURCE
R_SOURCE,SOURCE,R_CORE_SAMPLE_TYPE,SOURCE
R_SOURCE,SOURCE,R_CORE_SOLVENT,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CREATOR_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CS_TRANSFORM_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CURVE_SCALE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CURVE_TYPE,ROW_QUALITY
R_DECLINE_COND_TYPE,CONDITION_TYPE,R_DECLINE_COND_CODE,CONDITION_TYPE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DEDUCT_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DIR_SRVY_RECORD,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DRILL_ASSEMBLY_COMP,ROW_QUALITY
R_SOURCE,SOURCE,R_ECOZONE_HIER_LEVEL,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ECOZONE_XREF,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ENT_ACCESS_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EQUIP_INSTALL_LOC,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EQUIP_MAINT_STATUS,ROW_QUALITY
R_SOURCE,SOURCE,R_EQUIP_MAINT_STATUS,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EQUIP_REMOVE_REASON,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EQUIP_STATUS,ROW_QUALITY
R_SOURCE,SOURCE,R_EW_DIRECTION,SOURCE
R_SOURCE,SOURCE,R_FACILITY_COMP_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FACILITY_STATUS,ROW_QUALITY
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_FAC_LIC_COND,PROPERTY_SET_ID
R_SOURCE,SOURCE,R_FAC_LIC_COND_CODE,SOURCE
R_SOURCE,SOURCE,R_FAC_LIC_EXTEND_TYPE,SOURCE
R_SOURCE,SOURCE,R_FAC_LIC_VIOLATION_TYPE,SOURCE
R_SOURCE,SOURCE,R_FAC_LIC_VIOL_RESOL,SOURCE
