TABLE_NAME,COLUMN_NAME,SOURCETABLENAME,SOURCECOLUMNNAME
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FAC_MAINTAIN_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FOOTAGE_ORIGIN,ROW_QUALITY
R_SOURCE,SOURCE,R_GRANTED_RIGHT_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_HOLE_CONDITION,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_HORIZ_DRILL_REASON,ROW_QUALITY
R_SOURCE,SOURCE,R_IMAGE_CALIBRATE_METHOD,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_IMAGE_SECTION_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_INPUT_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INSP_COMP_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INSTRUMENT_COMP_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_INST_DETAIL_TYPE,SOURCE
R_SOURCE,SOURCE,R_INT_SET_TRIGGER,SOURCE
R_SOURCE,SOURCE,R_ITEM_CATEGORY,SOURCE
R_SOURCE,SOURCE,R_LAND_BID_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_REF_NUM_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LEGAL_SURVEY_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_LIC_STATUS_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_DEP_ENV,ROW_QUALITY
R_SOURCE,SOURCE,R_LITH_DEP_ENV,SOURCE
R_SOURCE,SOURCE,R_LITH_OIL_STAIN,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_PATTERN_CODE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_ROCK_PROFILE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_SCALE_SCHEME,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_SOURCE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_STRUCTURE,ROW_QUALITY
R_SOURCE,SOURCE,R_LOCATION_DESC_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LOCATION_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LOG_CRV_CLASS_SYSTEM,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_MAINT_PROCESS,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_MBAL_CURVE_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_MEASUREMENT_TYPE,SOURCE
R_SOURCE,SOURCE,R_MEASURE_TECHNIQUE,SOURCE
R_SOURCE,SOURCE,R_MISC_DATA_CODE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_MUD_COLLECT_REASON,ROW_QUALITY
R_SOURCE,SOURCE,R_MUD_COLLECT_REASON,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_MUD_SAMPLE_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_NS_DIRECTION,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_OBLIG_CALC_METHOD,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_OBLIG_CALC_POINT,ROW_QUALITY
R_SOURCE,SOURCE,R_OBLIG_PAY_RESP,SOURCE
R_SOURCE,SOURCE,R_OFFSHORE_COMP_TYPE,SOURCE
R_SOURCE,SOURCE,R_ONTOGENY_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ORIENTATION,ROW_QUALITY
R_SOURCE,SOURCE,R_ORIENTATION,SOURCE
R_SOURCE,SOURCE,R_PALEO_INTERP_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PARCEL_LOT_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PAY_DETAIL_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PDEN_AMEND_REASON,ROW_QUALITY
R_SOURCE,SOURCE,R_PERFORATION_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PERIOD_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PHYSICAL_PROCESS,ROW_QUALITY
R_SOURCE,SOURCE,R_PHYS_ITEM_GROUP_TYPE,SOURCE
R_SOURCE,SOURCE,R_PLOT_SYMBOL,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PLUG_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_POOL_COMPONENT_TYPE,SOURCE
R_SOURCE,SOURCE,R_PPDM_DEFAULT_VALUE,SOURCE
R_SOURCE,SOURCE,R_PPDM_ENFORCE_METHOD,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_PROC_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_QC_QUALITY,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_QC_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_PPDM_RULE_USE_COND,SOURCE
R_SOURCE,SOURCE,R_PROD_STRING_COMP_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PUBLICATION_NAME,ROW_QUALITY
R_SOURCE,SOURCE,R_RATE_CONDITION,SOURCE
R_SOURCE,SOURCE,R_REMARK_TYPE,SOURCE
R_SOURCE,SOURCE,R_REMARK_USE_TYPE,SOURCE
R_SOURCE,SOURCE,R_REPORT_HIER_LEVEL,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_REP_HIER_ALIAS_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RESENT_REV_CAT,ROW_QUALITY
R_SOURCE,SOURCE,R_RESENT_XREF_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RIG_DESANDER_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_RIG_GENERATOR_TYPE,SOURCE
R_SOURCE,SOURCE,R_RMII_DEFICIENCY,SOURCE
R_SOURCE,SOURCE,R_ROAD_DRIVING_SIDE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ROCK_CLASS_SCHEME,ROW_QUALITY
R_SOURCE,SOURCE,R_ROLL_ALONG_METHOD,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ROYALTY_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_SAMPLE_ANAL_COMP_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SAMPLE_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEIS_ACTIVITY_CLASS,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEIS_AUTHORIZE_REASON,ROW_QUALITY
R_SOURCE,SOURCE,R_SEIS_BIN_OUTLINE_TYPE,SOURCE
R_SOURCE,SOURCE,R_SEIS_CHANNEL_TYPE,SOURCE
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_SEIS_LIC_COND,PROPERTY_SET_ID
R_SEIS_LIC_COND,CONDITION_TYPE,R_SEIS_LIC_COND_CODE,CONDITION_TYPE
R_SOURCE,SOURCE,R_SEIS_REF_DATUM,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEIS_SAMPLE_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_SEIS_SRC_ARRAY_TYPE,SOURCE
R_SOURCE,SOURCE,R_SF_BRIDGE_TYPE,SOURCE
R_SF_DESC_TYPE,DESC_TYPE,R_SF_DESC_VALUE,DESC_TYPE
R_SOURCE,SOURCE,R_SF_PAD_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SF_XREF_TYPE,ROW_QUALITY
SOURCE_DOCUMENT,SOURCE_DOCUMENT,R_SOURCE_ORIGIN,SOURCE_DOCUMENT
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SPACING_UNIT_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SPATIAL_DESC_COMP_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SPATIAL_XREF_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_STRAT_EQUIV_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_STRAT_HIERARCHY,SOURCE
R_SOURCE,SOURCE,R_STRAT_NAME_SET_TYPE,SOURCE
R_SOURCE,SOURCE,R_STRAT_OCCURRENCE_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_STRAT_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SUBSTANCE_COMP_TYPE,ROW_QUALITY
BUSINESS_ASSOCIATE,BUSINESS_ASSOCIATE,R_SW_APPLICATION,OWNER_BA_ID
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_TEST_EQUIPMENT,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_TEST_SHUTOFF_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_TEST_SHUTOFF_TYPE,SOURCE
R_SOURCE,SOURCE,R_TEST_SUBTYPE,SOURCE
R_SOURCE,SOURCE,R_TRACE_HEADER_WORD,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_TRANS_STATUS,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_TUBING_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_VSP_TYPE,SOURCE
R_SOURCE,SOURCE,R_WASTE_MATERIAL,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WATER_CONDITION,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WATER_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_WEATHER_CONDITION,SOURCE
R_WELL_LIC_COND,CONDITION_TYPE,R_WELL_LIC_COND_CODE,CONDITION_TYPE
R_SOURCE,SOURCE,R_WELL_SF_USE_TYPE,SOURCE
R_SOURCE,SOURCE,R_WELL_STATUS_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_XREF_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WO_DELIVERY_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ACCESS_CONDITION,ROW_QUALITY
R_SOURCE,SOURCE,R_ACCOUNT_PROC_TYPE,SOURCE
R_SOURCE,SOURCE,R_ADDRESS_TYPE,SOURCE
R_SOURCE,SOURCE,R_AIRCRAFT_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ALIAS_REASON_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ANALYSIS_PROPERTY,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_AOF_CALC_METHOD,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_APPLIC_ATTACHMENT,ROW_QUALITY
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_APPLIC_DESC,PROPERTY_SET_ID
R_SOURCE,SOURCE,R_APPLIC_REMARK_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_AUTHORITY_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_BA_CONTACT_LOC_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_CREW_OVERHEAD_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_BA_CREW_OVERHEAD_TYPE,SOURCE
R_SOURCE,SOURCE,R_BA_CREW_TYPE,SOURCE
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_BA_DESC_TYPE,PROPERTY_SET_ID
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_LIC_VIOL_RESOL,ROW_QUALITY
R_SOURCE,SOURCE,R_BA_LIC_VIOL_RESOL,SOURCE
R_SOURCE,SOURCE,R_BA_ORGANIZATION_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_PERMIT_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_BA_PERMIT_TYPE,SOURCE
R_SOURCE,SOURCE,R_BA_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BHP_METHOD,ROW_QUALITY
R_SOURCE,SOURCE,R_BHP_METHOD,SOURCE
R_SOURCE,SOURCE,R_BIT_BEARING_CONDITION,SOURCE
R_SOURCE,SOURCE,R_BIT_CUT_STRUCT_DULL,SOURCE
R_SOURCE,SOURCE,R_BUILDUP_RADIUS_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CAT_ADDITIVE_SPEC,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_COLOR,ROW_QUALITY
R_COLOR_PALETTE,COLOR_PALETTE,R_COLOR,COLOR_PALETTE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_COLOR_FORMAT,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_COLOR_PALETTE,ROW_QUALITY
R_SOURCE,SOURCE,R_COMPLETION_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONFIDENTIAL_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_CONSENT_COMP_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONTACT_ROLE,ROW_QUALITY
R_SOURCE,SOURCE,R_CONTEST_RESOLUTION,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONTRACT_COMP_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_CONT_COMP_REASON,SOURCE
R_SOURCE,SOURCE,R_CONT_OPERATING_PROC,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONT_PROVISION_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONT_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_CONT_VOTE_RESPONSE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_COORD_SYSTEM_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CUSHION_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DATA_CIRC_PROCESS,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DIR_SRVY_CLASS,ROW_QUALITY
R_SOURCE,SOURCE,R_DIR_SRVY_CLASS,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DRILL_BIT_CONDITION,ROW_QUALITY
PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_DRILL_BIT_DETAIL_TYPE,PROPERTY_SET_ID
R_SOURCE,SOURCE,R_DRILL_HOLE_POSITION,SOURCE
R_SOURCE,SOURCE,R_DRILL_STAT_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ECONOMIC_SCENARIO,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ECOZONE_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_ENT_TYPE,SOURCE
R_SOURCE,SOURCE,R_EQUIP_INSTALL_LOC,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EQUIP_MAINT_LOC,ROW_QUALITY
R_EQUIP_MAINT_STAT_TYPE,MAINTAIN_STATUS_TYPE,R_EQUIP_MAINT_STATUS,MAINTAIN_STATUS_TYPE
R_SOURCE,SOURCE,R_EQUIP_USE_STAT_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FAC_LIC_COND_CODE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FAC_LIC_DUE_CONDITION,ROW_QUALITY
R_SOURCE,SOURCE,R_FAC_PIPE_COVER,SOURCE
R_SOURCE,SOURCE,R_FAC_PIPE_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FAULT_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FIELD_COMPONENT_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_FIELD_COMPONENT_TYPE,SOURCE
R_SOURCE,SOURCE,R_FIELD_STATION_TYPE,SOURCE
R_SOURCE,SOURCE,R_FIN_STATUS,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FIN_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FONT_EFFECT,ROW_QUALITY
R_SOURCE,SOURCE,R_FOS_DESC_CODE,SOURCE
R_SOURCE,SOURCE,R_FOS_NAME_SET_TYPE,SOURCE
R_SOURCE,SOURCE,R_GEOMETRY_FORMAT,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_IMAGE_CALIBRATE_METHOD,ROW_QUALITY
R_SOURCE,SOURCE,R_INCIDENT_BA_ROLE,SOURCE
R_SOURCE,SOURCE,R_INCIDENT_RESP_RESULT,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INSTRUMENT_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INST_DETAIL_CODE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INST_DETAIL_REF_VALUE,ROW_QUALITY
R_SOURCE,SOURCE,R_INTERP_ORIGIN_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INT_SET_TRIGGER,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INT_SET_XREF_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_AGREE_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_LAND_AGREE_TYPE,SOURCE
R_SOURCE,SOURCE,R_LAND_COMPONENT_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_REQUEST_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_LAND_REQ_STATUS,SOURCE
R_SOURCE,SOURCE,R_LAND_STATUS_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_TITLE_CHG_RSN,ROW_QUALITY
R_SOURCE,SOURCE,R_LAND_TITLE_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_TRACT_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_UNIT_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_WELL_REL_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_LEASE_UNIT_STATUS,SOURCE
R_SOURCE,SOURCE,R_LITH_CYCLE_BED,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_CYCLE_BED,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_INTENSITY,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_PREP_CLASS,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_ROCK_MATRIX,ROW_QUALITY
R_SOURCE,SOURCE,R_LITH_ROCK_MATRIX,SOURCE
R_SOURCE,SOURCE,R_LITH_ROCK_PROFILE,SOURCE
R_SOURCE,SOURCE,R_LOCATION_TYPE,SOURCE
R_SOURCE,SOURCE,R_LOG_INDEX_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LR_FACILITY_XREF,ROW_QUALITY
R_SOURCE,SOURCE,R_LR_FACILITY_XREF,SOURCE
R_SOURCE,SOURCE,R_LR_TERMIN_REQMT,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LR_TERMIN_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_LR_XREF_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_MUNICIPALITY,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_NAME_SET_XREF_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_NAME_SET_XREF_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_NS_DIRECTION,ROW_QUALITY
R_SOURCE,SOURCE,R_OBLIG_COMP_REASON,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_OBLIG_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_OBLIG_XREF_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_OFFSHORE_COMP_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_OIL_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_OPERAND_QUALIFIER,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PALEO_IND_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PARCEL_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_PICK_LOCATION,SOURCE
R_SOURCE,SOURCE,R_PICK_VERSION_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_POOL_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_POOL_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_POROSITY_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_CREATE_METHOD,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_GROUP_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_GROUP_XREF_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_MAP_RULE_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_METRIC_REF_VALUE,ROW_QUALITY
R_SOURCE,SOURCE,R_PPDM_OWNER_ROLE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_RULE_COMP_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_RULE_DETAIL_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_PPDM_RULE_STATUS,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_SCHEMA_GROUP,ROW_QUALITY
R_SOURCE,SOURCE,R_PPDM_TABLE_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PRODUCTION_METHOD,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PROD_STR_FM_STATUS,ROW_QUALITY
R_PROJECT_TYPE,PROJECT_TYPE,R_PROJECT_CONDITION,PROJECT_TYPE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PROJECT_EQUIP_ROLE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PROJECT_STATUS,ROW_QUALITY
R_SOURCE,SOURCE,R_PROJECT_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_QUALIFIER_TYPE,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_QUALITY,ROW_QUALITY
R_SOURCE,SOURCE,R_RATIO_CURVE_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_REPEAT_STRAT_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_REP_HIER_ALIAS_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RESENT_COMP_TYPE,ROW_QUALITY
R_SOURCE,SOURCE,R_RESENT_USE_TYPE,SOURCE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RESENT_VOL_METHOD,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_REST_DURATION,ROW_QUALITY
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RIG_CATEGORY,ROW_QUALITY
R_SOURCE,SOURCE,R_RIG_HOOKBLOCK_TYPE,SOURCE
R_SOURCE,SOURCE,R_RIG_PUMP,SOURCE
R_SOURCE,SOURCE,R_RIG_SUBSTRUCTURE,SOURCE
R_SOURCE,SOURCE,R_RMII_CONTACT_TYPE,SOURCE
R_SOURCE,SOURCE,R_RMII_DESC_TYPE,SOURCE
R_SOURCE,SOURCE,R_RMII_GROUP_TYPE,SOURCE
R_SOURCE,SOURCE,R_RMII_METADATA_CODE,SOURCE
R_RMII_METADATA_TYPE,METADATA_TYPE,R_RMII_METADATA_CODE,METADATA_TYPE
R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RM_THESAURUS_XREF,ROW_QUALITY
